u,g,r,i,z,redshift,class,snr_r,extinction_r
16.850236157586934,16.216236469618035,16.818115778527325,16.7768311669468,16.78279671922024,0.00012389007577204238,Star,20.464690163443386,0.10498853622868054
16.772328401203154,16.53980519916511,16.46413923741884,17.280590046993634,17.123649671957494,0.0024623552634733606,Star,19.19621587802753,0.10540208732573195
19.94520369908581,20.122598759908918,19.465878222439642,19.465589002428292,19.580332259247754,0.26939948636554645,Galaxy,14.184004089076272,0.1021683771237034
20.841450519500164,19.936462321607568,19.711697668018093,19.537460831637347,18.79974688733691,0.14882408103859007,Galaxy,12.84640151763871,0.09612589484581831
19.805350325086344,19.36731232748499,19.91809816143391,19.392675532108687,19.679083769192665,0.33561525549333854,Galaxy,12.785242233469324,0.0822076733305843
20.26063593792781,18.99971679429134,20.227035134454155,19.935225719994975,19.981715093435383,2.155826048699948,QSO,12.201769495275595,0.06426869999186047
19.729453619804268,19.87334553112401,19.745590984918945,19.27883621312574,18.99997262010293,0.3160414121685866,Galaxy,14.42946853845373,0.055550920800019374
16.23882912876519,16.820625829182617,17.049309557300393,16.436597216945643,16.709556050808562,0.0,Star,17.377127680721944,0.11869716580285011
20.346821410672355,20.200583248375246,19.792828299166004,19.62053916808799,20.259472236684417,1.8711533700361893,QSO,13.503199352486249,0.1029441281517977
19.551792551740537,19.412054291922313,19.668148839516242,19.73611171817941,19.0568076737048,0.1685454191389386,Galaxy,12.22316842169309,0.05920087318398727
19.826709779724265,20.743825700987898,19.725449967955246,20.50323441520172,20.20188700921642,0.4657766513747452,QSO,13.486610161246574,0.08119495304669404
16.917338894079972,16.76922652867965,16.264916661085746,16.873696614902006,16.912076950600138,0.0005378729248275544,Star,25.302591572653228,0.07099654721044961
16.204184751987256,16.82828599253303,16.810672943095387,17.15225323129597,17.151976781539837,0.00021682013828483242,Star,18.459603094289164,0.046153678828827496
20.49101347745032,20.495318809531774,19.362749966749572,20.688356190608218,20.61864450081498,1.0257083033151102,QSO,12.723144441790033,0.08532954129863907
20.38880382735123,20.375479554734373,20.246872769121417,20.11740723629138,20.315088547084358,3.1170138851253704,QSO,11.974318843234439,0.06753522007282413
19.141001480381025,19.280844098838045,19.61339748428904,19.296169359146802,18.71245599477096,0.1828359674620224,Galaxy,12.509424664352382,0.05142390001112944
16.85501352435908,16.918779820436853,16.86083251447571,15.989883513865179,16.890750245774743,0.001387058729395744,Star,21.201910326856126,0.03562602337574715
20.24398785724228,19.51029863376591,19.68618722831091,19.697435776981877,19.844622704946822,0.2229319574717675,Galaxy,13.017437588205045,0.03308589499382987
16.131373348469864,16.078763279125255,15.705476152435565,16.560394641557373,16.6917584316563,0.003214152615791911,Star,29.632580102137183,0.06885721616916082
20.29791051351946,19.977994561915757,20.277405335961724,20.106640226730523,20.280420010021576,1.080773403756095,QSO,11.455491426771607,0.07744715088725253
20.648851207933962,19.779021106726393,19.979467374884674,20.1219770381635,19.924429412657357,1.7000411017800157,QSO,13.101419500567301,0.05374097569513052
16.178840595718423,16.81179009232693,16.9020629930605,16.989853298659195,17.470872238682247,0.001583108135657743,Star,17.71591799504951,0.09952218282971684
20.691729972526165,20.09729580161301,19.66565562377288,20.038141759068882,19.96843663580723,1.398325238424194,QSO,13.319590109907463,0.07803360374651114
20.405037997372492,20.350252033847752,20.161713525669366,20.469208437706005,20.097563702275295,1.6022232104784846,QSO,12.236954715613338,0.0973065593179595
16.627031627795557,16.45336435799554,16.53206081352454,17.222587999044144,16.72203394453889,0.0005569878467585328,Star,20.36069034679361,0.07451267629436877
20.226393320767297,20.35066850889944,20.04702327144894,19.977901190248385,20.19353324361242,1.9456417021368346,QSO,12.408555950310356,0.05638647094378683
16.900180478322586,16.500169718467372,16.490755883918656,16.882894326372202,16.838779145485468,0.00034362910645189117,Star,23.031913084215127,0.08342352713415842
20.265977778075253,20.206470543610884,19.454381139125765,19.109520872039347,19.884837856830814,0.13448434298968587,Galaxy,13.441999505414023,0.04211976463945033
19.902663492284905,19.51271949631815,19.52211579059627,19.63114561583306,19.426941587482542,0.32093278173166684,Galaxy,12.548586609955025,0.09618315561909943
20.167069728722907,20.35386342210132,20.220393856311425,20.653643067436576,20.22361228470565,2.6308599977438933,QSO,12.675929631008884,0.051885523804605996
20.0789953247684,19.584776710574346,19.663160401236777,19.475952861346524,19.136184360287224,0.5138617424178799,Galaxy,13.157822199845619,0.10754697579600347
17.246483872660484,16.410653233579087,16.571302962591705,16.288634565181706,17.10136840348411,0.0010945925329577002,Star,21.851015585211318,0.06984632761274256
20.329386020380245,20.49944308932863,20.302774395323926,20.2861931807728,20.44767317534426,1.0202887767565376,QSO,11.448109107707147,0.11187600548929752
19.36897546845307,20.038799581593853,19.860902727008348,19.780581129648912,19.857180203660377,0.21932323539426454,Galaxy,12.802490786939735,0.046321304342350544
20.006681127459387,19.827920570763474,19.603971001840502,19.367525615840265,19.916097818972652,0.15104529145544648,Galaxy,11.7534770955645,0.05966690897813539
16.27449090870085,16.26192347506285,16.743698702721463,16.86857494510399,16.40936102546264,1.65840213409694e-05,Star,21.434254198088883,0.09142804840545712
16.437433993446156,17.158342739701183,16.817482299280634,16.80462570597609,16.621303249860826,0.0010954390384877361,Star,21.282751984110106,0.11511491280280264
16.36371719441461,16.295278318907133,16.93449721979195,16.19881537706138,16.650769035518397,0.0004395505311969245,Star,20.622888957764424,0.12999826724944766
19.95320819849809,20.66222640272075,20.084529966635845,20.102823257821434,20.335858482766294,1.5595944083145081,QSO,13.465820394023574,0.08124098491042618
16.446725071545607,16.78668306538813,16.677483411823584,17.35507586286141,16.847848689971613,0.0,Star,24.043547740349265,0.13513236892360267
16.19451305342384,16.51753697847695,16.94554833376372,16.800604691736815,16.467406379307995,0.001158448050499735,Star,21.366540292261593,0.07131006350523708
16.976225886556488,16.984817291488174,16.782913637635943,17.583539043517675,16.752503315510353,0.00043436125164496113,Star,18.688694440526508,0.11296302867088917
15.779931159587592,16.66951704013162,16.613337766411586,16.632382543397608,16.806293367503237,0.001215302629941512,Star,21.75438339428488,0.051734570091220844
19.99104429190271,19.050116359320942,19.608498023524884,19.87623638604454,19.44934722443911,0.2705146422625006,Galaxy,13.575564983474,0.09260601520589763
20.124723257179568,20.76166064764606,20.016296133184035,20.134110654424774,20.019436263062577,1.8462212216029228,QSO,11.588071625015374,0.009749208774306642
16.46621753105765,16.395833463247325,17.00102377266066,16.737136368864963,16.76396851048942,0.0005071402311044406,Star,17.31118415598277,0.046352269650406286
15.909071830723061,16.69094800321615,16.865169358443158,16.42469474895213,16.9397039519208,0.0,Star,18.205450216984282,0.09400030394242295
20.648457361053467,20.101889748580597,19.691674057570747,19.415336713915885,19.693505006794517,0.12324815100511985,Galaxy,13.764380396899513,0.0406268344339843
16.663415876430687,17.302269440908095,16.919097391349652,16.82046619930764,16.46285862612413,0.0025588162477990857,Star,21.40652386531175,0.09280848832367554
16.121664141764384,17.02490394704897,16.80343363172744,16.800518667381137,17.13328285908356,0.0015786616338151667,Star,17.512209657840028,0.1071937436243709
16.70548688174261,16.63352665564221,16.378719270572777,16.990565833551862,16.738505139141523,0.0005374442836754199,Star,22.225733312326525,0.06496039421845166
16.454778461373973,16.654119672259295,17.339268349993393,16.64424419714701,16.934375331107162,0.0,Star,19.21061722847789,0.050931411329774065
19.838606985110463,19.011329177208232,20.293940696015472,19.773219805365095,20.144484251543503,2.1533487647031624,QSO,11.556532385903544,0.06577440152435785
20.365538954324894,19.939557103906395,20.50380134291576,19.886557331708023,20.03336331893142,2.424849209938393,QSO,11.101920107035218,0.05102563042447444
19.735239911360075,20.05764005447701,20.278624336236064,20.230726843215674,20.38834391740795,1.6154046721947997,QSO,12.511104307615412,0.07696359325952247
19.654249082842703,19.50817447336431,19.835859780595875,19.857427020125233,19.27174057648555,0.17362047401820951,Galaxy,12.585614017067655,0.08306271874664245
16.900347595492505,16.239109426129616,16.98484040040067,16.36841862586023,17.47688385821997,0.0007384380989335982,Star,18.35495400531305,0.07081969630709574
19.617807500458074,20.280081642081374,19.590257702824765,19.78216735427296,19.541061996206814,0.2506223738390824,Galaxy,14.265102985165434,0.13023077720560466
20.694399393105357,20.40400367820687,19.86981786420612,20.42771114349551,20.21783664931433,1.6349586323508924,QSO,12.696815571352225,0.058417885409390746
19.631309061185014,20.082203684011752,20.029811324068994,20.00353130760701,20.448779445127574,3.2263280613078296,QSO,13.382193510515563,0.12174299537765937
16.079128197255073,16.78150730704801,16.507212355165528,17.29160436994704,17.10840118348852,0.0016287962936103032,Star,24.903982032945045,0.04876282291063659
20.481859132888257,20.201546664481064,19.565808450293055,20.20357885995897,20.344602605335975,1.619389282712545,QSO,13.728233452206892,0.08218332709824647
19.805559283733004,19.37046183921957,20.18337933767807,19.668542845709517,19.75852754826101,0.15350200461100494,Galaxy,11.873750063262966,0.11549316225644209
16.20110126895941,16.58397913976596,17.117767121668898,16.73472622613583,16.55497435175429,0.0,Star,20.174485870722325,0.11394071456759954
16.66217173106739,16.94983704776884,16.723250378597754,16.78911741689739,16.967190228512035,0.000971916924895968,Star,22.732225686015525,0.06739226306899294
19.381085141446476,19.48839048433716,19.025330450659304,19.470956824946292,19.63431450902852,0.25124026758188256,Galaxy,14.182168787693742,0.09665209160214035
20.145109319265497,20.748502741228503,20.05023104555649,20.42219281295292,20.21270015374533,1.8764452060710781,QSO,13.37479576833499,0.09263537250992679
20.871027779950165,20.51318454184419,20.242452526617523,20.019998417586663,20.46697891794713,1.1346343124430376,QSO,11.824728013199904,0.06380182464221781
19.839200765639752,20.335784448649036,19.325432283654003,19.253883453638934,19.968355959952945,0.1913580917244445,Galaxy,12.672463251749368,0.09847849811444223
20.11613623271388,19.24432290044277,19.26735910751859,19.971041115430253,18.944273125503315,0.15801754636253557,Galaxy,13.835550751909194,0.13587476516157118
20.735138047668865,19.39156654339738,19.894201988298228,19.100588067382688,19.443972559558695,0.41879386403807733,Galaxy,12.832230470345928,0.09415101995187893
20.291750287060044,19.40835809296196,20.09279808803087,19.484856916077106,19.03324817650052,0.28401297228935646,Galaxy,12.077997391115641,0.09699069137212013
17.240711556528368,17.087097679467554,16.88196120685564,16.726475174694606,16.80544768303443,0.0006292218305379383,Star,25.854982265729546,0.10016464934602122
20.180606439811736,20.37749649148119,20.07261437202768,19.97008339596665,20.756946786132303,1.6308387125902555,QSO,11.98893694420823,0.03617070177934579
16.452700417284788,16.88039364101528,16.282960977778377,16.866044488046573,16.748019191208638,0.0005480490201464916,Star,17.141180599291182,0.09380674019618866
20.16335731890692,19.77401105332737,19.4247912000334,19.78364891513631,18.920223293717818,0.0649018470638128,Galaxy,13.580584921892356,0.04949721275484418
16.25878242897057,16.648364961915874,16.994245407212844,16.98341804545857,17.053959943323154,0.0010704191273272889,Star,20.264726674830474,0.062303391779066006
16.85733071787562,16.77118588421698,16.59719480829559,16.72635518646291,16.99625489389738,0.0002478391319324796,Star,20.12478044761054,0.1448582534356551
19.879022513011,20.11514987574159,19.577268557062055,19.865556458158256,19.727333028280857,0.4720494786850031,Galaxy,11.904854179908773,0.0724021517102357
16.33522962357334,16.86614398096212,16.776081130842957,16.771077972663097,17.068993922054926,0.0010574100714381579,Star,18.998530272151577,0.05779477687117318
20.014502024880983,20.550823124591766,20.06649006790967,21.098871728619443,20.675083324737194,1.2893199983812178,QSO,14.308840174706237,0.11457747736704177
20.133810218947623,19.616080145487242,19.57123491923021,19.399814556203406,19.9633348434356,0.04405015870185383,Galaxy,12.73409348596234,0.0515696899147287
19.93620092153069,20.215607559262143,20.526547525011416,19.848472494435015,20.426988253608872,1.7232134093508746,QSO,10.191069718894411,0.06657742567430969
16.388224229053574,17.263890651974865,17.059790591525147,17.09725988593876,16.838865441662634,0.0,Star,18.61846826615085,0.117471565039585
16.499209048717248,16.176958033063244,17.06116668282592,16.610635170914453,16.73955659853443,0.0019226397227878529,Star,22.302184344170872,0.08128302695923878
16.069442912904176,16.8170032949742,16.91910999000465,16.879224023887335,16.824287762504653,0.00035950992814457404,Star,19.762748980251267,0.03315208864620412
20.390964229374436,20.044135566367768,20.105813505939633,20.140043781369663,20.53755337613403,1.3224503115660537,QSO,13.39500414626218,0.09631968842967857
19.88455459001931,19.029190886368625,19.187187000528056,19.34053356208023,19.18901313025062,0.2973773525375309,Galaxy,12.814616708309908,0.06810602353860473
19.47464383506133,19.87492583650353,19.842564324880605,19.605750373255674,19.918827470773422,0.24518861054746766,Galaxy,13.57842751501055,0.12619554459590734
17.35073784451267,17.1367824947708,16.924137695157064,17.33602109274082,17.377135689374807,0.001217273158228624,Star,20.15617198576004,0.061814391570976
19.892542878015412,20.40323909012516,20.27576018248718,20.03055899466927,20.368024741554155,0.23609342192732474,QSO,12.743934548053852,0.11153677921177779
20.369699254982073,20.363624222689754,20.42114003882043,19.844065606542234,19.79553167783672,2.106006935154987,QSO,12.273076928713962,0.13327094097097142
20.095431517130784,19.974118412466442,20.334393214424544,20.22138838404923,20.0697910116692,2.9635953945359987,QSO,11.01628714971458,0.05447170328565289
19.76619204739541,20.193960945056848,19.826458567742215,20.168539745819483,19.577008349712926,0.3574262082671416,Galaxy,12.693275507881298,0.07420360937725422
19.453433544536225,20.09674904600647,19.707209491646704,19.402861351791888,18.944181641492918,0.22126347218604117,Galaxy,13.46328408415909,0.09165875822433352
20.16449521782758,19.64588623448303,19.473847496968933,19.716438956517596,19.312312768079583,0.1079489083527766,Galaxy,14.490163219805936,0.05427962742337477
19.540294832155947,19.066634060878968,19.294071944385564,19.456087314222138,19.604460904783444,0.17583347118577508,Galaxy,15.727669238898043,0.08810884840123492
20.539149315798937,20.098708841023065,19.708626789527926,19.88195383072052,19.545008635426615,0.9032138771664425,QSO,14.118338413392514,0.07325239137482023
20.04120274137067,20.078823175427107,19.35061424921468,19.73467558635839,19.667272752847445,0.07789333510508761,Galaxy,13.501482834896194,0.07264797285219904
16.47350296306257,16.7946201337486,16.967564687782268,16.97335157540479,17.09552444242091,0.003267644203899255,Star,18.322798550653303,0.08146815178124335
17.307171965431955,16.509776572223576,16.80419556655959,16.64773626148265,16.711488667564154,0.0,Star,22.104235607061717,0.08213794146735692
20.256592307241288,19.669232729420774,20.088220401839408,19.779234321650538,19.474317810677654,0.23185979431713408,Galaxy,11.269520243137114,0.08491642307228121
20.090439344578535,19.868084403379118,19.354732480501013,19.88409791202239,19.485122907635418,0.2638217059783348,Galaxy,14.293918444816699,0.062035209636296475
19.285237023785452,19.669564008537893,19.953455455845155,19.38284884188407,19.304161111846263,0.20709638697345578,Galaxy,12.76413853902546,0.0633448482695074
19.680138774377856,19.625171098352514,19.277915281258732,19.05154852407845,19.60897892377426,0.11780538045108857,Galaxy,14.840919616251727,0.07644237233525508
20.048685913054317,19.933007684293674,20.3068985984742,19.677761070596116,20.516007022621828,2.3862577004989105,QSO,11.360693600903202,0.07865727076292614
20.202693813640646,19.488018689680768,20.455852118060395,20.191050675716635,20.263256975866813,3.524896548349897,QSO,10.52121308409854,0.0668345198016015
16.613112837150506,16.54760738446961,16.641624708802706,16.32437042818191,16.74504677735175,0.002022407225360472,Star,26.59067952177927,0.08971818926258054
18.91221029655078,20.248022835921137,19.820720008084052,19.73756357917384,19.568538204519697,0.0,Galaxy,13.075931060948978,0.0255571475397441
20.963179397338752,19.964083133903575,20.454169050230824,20.530739954310416,20.24740541219633,0.6494701966768885,QSO,11.005266161681659,0.05808601223273145
19.96199292756987,19.605018227473895,19.91715678107241,19.46505100133405,19.633482618763388,0.241028492390403,Galaxy,13.901083188666526,0.07160216521391437
20.1246942839986,20.18969773359363,19.66025508918278,19.725135963587885,20.339909166551195,0.3162345875566719,Galaxy,12.588755379063027,0.05431654438908186
20.29409895532411,19.73155488968365,19.573080769026515,19.555697355992034,19.310023739317923,0.1030835907949286,Galaxy,12.219237258009057,0.12887594044426673
19.17899701067998,19.622441340500664,19.771557754791015,19.647465415647375,19.71040525150345,0.3532741026804356,Galaxy,12.802995430650023,0.08056585540174856
20.555082502713564,19.74718324519409,19.968609879037263,20.086029452767434,20.259225764560473,1.8584315538819909,QSO,12.130414452838135,0.0853030903467771
19.71394033369155,19.0927583712841,19.34115999412802,19.81170460398853,18.967517086626383,0.24334559502305023,Galaxy,12.163066061283303,0.06550307876103618
20.04191663302023,18.97024009616204,19.438870903130166,19.83983890430123,19.937451242243732,0.201072307407468,Galaxy,11.886247404438985,0.07952663238881118
16.258702659776475,16.611618932993963,16.73031920102273,16.95910944510289,17.0125186455677,0.002575082827608731,Star,21.27960389058424,0.043542396070917984
19.514472201112515,19.889395793376313,19.86228330367572,19.675549722365115,19.69075300147978,0.0875430976543771,Galaxy,13.164660022670889,0.0749054889171478
19.932650126680187,19.853544021848922,20.53515353804879,20.279027578495647,20.551917143285923,2.288426609079886,QSO,12.38365021544963,0.051889747142127324
16.61225259703777,16.717899720493257,16.966674626595037,17.08873340292327,16.887226413686665,0.0007291063729290626,Star,18.33127909356509,0.07167789245731512
16.476261384111908,16.83748961389097,16.409204364949662,16.22076471271696,17.411755804163366,0.0007735454154558616,Star,26.857775235808244,0.0032025030109250896
17.02639209231506,16.0032158017066,16.587820641014563,17.295475636020157,17.065357518610508,0.0005500296181353509,Star,22.41381741616179,0.046159903746694236
16.945531205479277,17.28376066389183,16.675658080249242,16.462435319530496,16.942425842002162,0.0021589495823768996,Star,21.155053365749556,0.12391779213543
19.817052409775098,20.344439465049415,19.2223580620947,20.113140942599493,19.478649903344074,0.22433732788073027,Galaxy,14.345438844436497,0.10491193247322628
20.104200545765302,19.246581905177134,20.323519459405052,20.618055852883018,20.440622790305486,1.702376250171449,QSO,11.815541077524083,0.11957118007745693
19.932798197382773,19.35250361725812,19.759366968577776,19.695393053393513,19.430144785165325,0.21183670794315168,Galaxy,11.059960480258429,0.12163163809012771
16.628813429293032,17.03321877859896,17.009569903611453,16.687232653966454,17.051974946257076,0.001131873813121152,Star,20.207038861225318,0.10018962272493431
19.382422371412545,20.04802266384351,18.778140063313156,19.852729941120202,19.112776038925315,0.17535909713179745,Galaxy,15.242886441159904,0.06641393943862595
20.320245922705816,20.040730122542524,20.033994907253515,20.129510201950644,20.636151072752426,0.0,QSO,11.707325087453437,0.048882471612031325
16.51111092116049,16.90327198336543,16.68605804646303,17.039857374382194,16.550551571061686,0.0011014474306500494,Star,20.80797418469237,0.11440233816349091
21.048032308420314,20.378930291509878,20.442198901327846,20.159341654661905,20.25148700910272,1.6121848039362436,QSO,10.914806155293368,0.08193703923162171
16.775634671571833,16.693853010732894,17.232691437355875,17.12489343232237,16.21727907888347,0.0027223599419956496,Star,18.81455067517078,0.1548206844914572
21.508410448885837,20.051741233870217,20.59091712935256,20.10157911297232,20.19649456964673,1.6100504254430454,QSO,11.810969414300592,0.06904706071967738
19.765318119663153,19.257449373587974,19.914408873285176,19.787752223501784,18.934271516828662,0.13273045226417723,Galaxy,14.239848893509162,0.1391868756434144
16.721886831901774,16.82892481444523,17.13388976749808,16.477473341336484,17.254759222525795,0.00022548993848660456,Star,23.126614590102935,0.07529624627912734
16.626618326343685,16.13451958123776,16.81565199559726,16.51190362693974,16.724895892958145,0.0019645506822393334,Star,25.65548052828066,0.12008145791776101
20.20353812267878,20.362342688624153,20.74309261043395,20.467008147322954,19.77442361321767,2.207688223117224,QSO,11.194745570626996,0.13090075211697363
19.499999305500594,19.52022730874978,20.299307401467424,19.603277335077077,19.450304857294793,0.18205728701679993,Galaxy,13.126490193642585,0.049311502154578635
19.745478854842986,20.29537650144164,20.44671938641266,20.01420480261304,19.780855592603423,1.7065127353102307,QSO,11.019881103804739,0.06545005765127394
20.241976195583092,19.6805102315725,19.541313300757697,18.98432812866696,19.54103223519501,0.32047091940938083,Galaxy,13.233750974965714,0.04901062322904408
20.031712788528374,19.362678684467962,19.683045918799248,18.91701480593601,19.222176587894854,0.21953949266493603,Galaxy,13.225846947057827,0.04310166535225329
19.88971892287264,20.126203815607898,19.35343246853709,19.67868961733816,19.77805677407296,0.05581272765779294,Galaxy,14.426881463173396,0.1000120055157485
16.41800660786369,17.16752451771208,17.01728480323687,16.973294773070265,17.00245260566104,0.0,Star,18.767309873295364,0.07410114889252936
16.742748423659805,16.581259530640594,16.808732983973,16.36993824528696,17.22366371170892,0.0,Star,22.693829891604526,0.08157098969570409
19.512207381608583,20.081730977630844,19.400623998322423,19.51525894700847,19.42008087744225,0.32529926760062133,Galaxy,14.476106108951921,0.09668717404919841
19.459672151046924,19.624664440198345,19.04693577476239,19.97809543016794,19.717712394995615,0.2887699909525481,Galaxy,13.087102578045352,0.02427839498855256
18.694929797730502,20.15030654595053,20.18983824141268,19.7977012859911,19.277694426066333,0.2978923846357904,Galaxy,11.95150249263584,0.11860298011871165
20.818835794452642,20.193925645806484,20.278544878596747,20.557465243795043,20.363540081787896,1.6812555911473182,QSO,12.25327995616647,0.06952717509980247
16.866154043589116,16.63376448067226,16.576170523004247,17.365638500914958,16.715112073542365,0.0004126792372362211,Star,20.421136874529584,0.09597203918713572
19.815010958527566,20.083285883529012,19.812757844550692,20.539427311150817,20.425448291117885,1.966636720044366,QSO,12.792265233815684,0.09862138517685641
16.687753000545545,16.370607266426266,17.08429488295449,16.513169470318704,16.854092237138136,0.000596407881480666,Star,18.9544661209618,0.12112389682291522
17.229341960990098,16.864897702689973,16.500086331399185,16.918631008678684,16.831774176206835,0.0,Star,24.439944137040943,0.076854278366509
20.300119069065936,20.226350386271005,20.473243562815902,20.63855225781808,20.346087505202167,1.4699840475664478,QSO,10.516969118488122,0.016290876228712087
16.523478270047356,17.17375506134929,17.304544985790248,16.55341185516962,16.369713366118184,0.0007391715415954169,Star,19.941233178038722,0.08171382840360683
16.66102500484099,16.94471885609321,17.24378235320227,16.97833891947414,16.428241524999265,0.001660037491790335,Star,16.606356485342936,0.08602120574484803
16.049325540977478,17.20162507731216,17.268431460541073,17.10640571904067,16.992817471047083,0.0024221063499235565,Star,19.327417334482703,0.048972174225796486
17.290940085665675,17.346738754534616,16.78221520619222,16.77413556610465,16.561614092948297,0.0017668672933290608,Star,19.283562566777213,0.08442471963298816
19.934016947014968,20.36256710989789,19.635094070207167,19.626524613160328,19.317489751228795,0.25150165113058365,Galaxy,12.496554356745612,0.06916944695821124
15.971183897738705,17.533910798939424,16.145936980653158,17.016822582146947,16.617840935349633,0.0009655251349653672,Star,21.189300972195984,0.03971738152152469
16.27482356187587,16.591964430558754,16.839317347813843,17.430138045556458,17.309155097479806,0.000733586465924823,Star,22.629526062036426,0.10014454685027852
19.31335851388424,19.069832457893035,19.031486245015635,18.996763864649743,19.47827629835084,0.3298999717368059,Galaxy,13.21125439247317,0.06308824547306612
19.43915554472758,20.13150231015815,19.570049625851368,19.617757950894966,19.279274402924905,0.3829212807380512,Galaxy,11.774028764294936,0.06780862355788793
16.193768367516984,16.640357346592527,16.53169618617674,16.437083750276617,16.61217167405744,0.0012667361679766416,Star,22.715142342789168,0.06612263458138747
19.584185927231545,19.112311350331698,19.43186535706169,19.894813052287347,19.79047367771139,0.16276067531111837,Galaxy,13.424227181438,0.1170643579239244
16.93539568149454,16.976782142591528,16.591948150628316,16.054487499524242,16.617933637322285,0.002190305703510118,Star,23.093489123549205,0.07877251514679823
16.765093044638398,17.261489026531,16.45795172426213,16.67402447447873,17.096397858534335,0.0,Star,23.33867385424372,0.08237299461637465
20.937646565357706,20.25318565506759,19.790296882245496,19.91305125592709,20.134058138184926,2.266234583414478,QSO,11.566031021682292,0.06678091536840809
17.184577716896882,16.637270681092584,16.811574336894274,16.690707048633286,16.681126841759305,0.0,Star,23.204779230146713,0.09388600466764715
19.92763793360943,20.18220768269616,19.958901845611077,19.442808481919958,19.758927736083272,0.21854749327064452,Galaxy,13.354981875255977,0.12047954145352016
20.23557421635571,20.249394168007502,20.12676833971034,20.71286038468788,20.418158482581852,1.9891395027796213,QSO,11.195426595613613,0.09943582452459519
16.583694989545826,17.270127931668398,16.786023818898197,17.24748670381449,16.423870509760526,0.0,Star,19.61438883631973,0.10060600884004568
20.09707284589373,20.6605499822634,19.751481438361065,19.955036912140983,20.596725311249525,1.7361238108076424,QSO,11.348591016963045,0.09818690617653036
16.7657637733104,17.07985045155607,17.37151806421934,17.309533667180318,16.821730053099742,0.00202451267542669,Star,19.43144091493,0.038592720700665106
16.1097576944931,16.633029604656727,16.81890071050041,17.08476764771455,16.89611836956892,0.0021289911009620176,Star,20.483235245819493,0.053716435049025846
16.651136161266916,16.782040312444543,16.526827534823568,16.894952724196184,16.976772055031265,0.002709943954012071,Star,23.82944373266091,0.07385037819202621
20.189217665425918,20.10741952522933,20.410453033918,20.23380736012466,20.03767836615602,2.1210833929007173,QSO,11.789528223274381,0.058224078725203236
20.67434550656705,20.14320659500928,19.194873574583386,19.320105395115288,19.86808226293078,0.33932003064996114,Galaxy,15.853324468906523,0.04806388925732007
16.798864297621506,16.181812220602243,17.2051875362858,16.779251191347544,16.22187557279864,0.00164455841198398,Star,18.025602364545605,0.023834727773882784
20.771335322505564,20.249256595669397,20.384279473432755,19.90526342239972,20.526399059363307,2.5746987075740533,QSO,11.70135815000895,0.03960412360597577
20.298378923758467,19.866894465113862,19.823507662083593,20.068891807716998,20.064013900832144,2.1300397413594565,QSO,12.829180196807023,0.07230423327972199
16.175034235256177,16.782406928908475,17.082086839465077,17.451052823120403,16.902484572987376,0.0001937181793153159,Star,20.46285053753231,0.07791720899543347
16.433857095928126,17.0274414939128,16.90964234179285,17.43814538023491,16.82900235260443,0.0004184060657183949,Star,22.410141979203917,0.056208386716082734
19.853720727647293,20.18402502942473,19.81935889122094,20.298280175281338,20.187771528990957,1.3344841206767009,QSO,12.220135454917525,0.08236775638049679
16.30836646490256,16.95003876892073,16.89288602457275,16.868140534435213,16.984920576402995,0.00021402339206864462,Star,23.216178905630763,0.06698499077274872
16.510456473247803,16.193155459204732,16.704628035411464,17.311089696175294,17.073220773255773,0.0007641657561858186,Star,20.15894931811135,0.11271720762121545
19.921728352193327,19.975185983204245,19.836994944914803,19.947854451301325,19.744056988142958,0.8773798308795738,QSO,11.268595184924559,0.07515122707925488
19.385367210052138,19.509676018476547,19.249097199692677,19.715076122910112,19.928859592370532,0.280384541235442,Galaxy,12.512734923534381,0.10088992644205146
16.854060378725762,16.732032062360624,16.461665770532488,16.609936491019447,17.194443924792434,0.000543190019261336,Star,26.960705155529865,0.08609641286884077
20.90381890777972,19.49602781119938,20.241400849736547,20.681322998810607,20.793380304467735,0.32567504806698655,QSO,12.54228030980782,0.037937868822678356
20.357489999725757,20.4655721629177,19.837663059215362,20.81792976980192,20.330755736648296,3.123089937656771,QSO,12.424847641989244,0.07728025472788475
17.2143023967984,16.923114815927892,16.886675000150614,16.61224225086263,16.413725944507554,0.0026042291046850137,Star,20.61203718105943,0.0429312770201395
16.81726170732208,16.71902375488663,17.156317527978583,16.85255168801695,17.008177503297052,0.0009920954846267638,Star,22.438556489804782,0.07675637485349236
19.64955832377617,19.89611521238129,19.850684478365874,19.8510428872633,19.471804370164612,0.2839944157780775,Galaxy,12.432642346216852,0.05764607548307933
16.93612325498296,16.81657463041639,16.70426802089673,16.114738361437976,17.499254253341427,0.001393376870254097,Star,21.279948136373147,0.09145889100454425
20.219799442345327,20.150394791925926,19.34954465416855,19.085222847096727,19.298108694681762,0.19704226073251807,Galaxy,12.038464301746336,0.03972936987601396
16.48994309950933,16.658860241435153,16.52374488065726,16.443255808662034,17.589876727911193,0.0014770351272264581,Star,22.74210404547977,0.08044105475838312
20.040383713879958,20.021798286826446,20.072612994830664,19.44714660412705,19.424183306228084,0.5435581430692388,Galaxy,11.551859890965002,0.09717246747689581
19.400342043467596,19.587810867581858,19.571795447774456,19.62786252967146,20.040297180206622,0.14946120894668205,Galaxy,14.4128536790351,0.10722786707926986
